timestamp,service,metric,value,is_anomaly,donut_score,donut_threshold,predicted_anomaly
2026-06-10 08:51:00,frontend,request_latency_ms_p95,238.87806965241052,1,2.1265814,2.4191627502441406,0
2026-06-10 08:52:00,frontend,request_latency_ms_p95,229.88654113458887,1,2.1411836,2.4191627502441406,0
2026-06-10 08:53:00,frontend,request_latency_ms_p95,160.62432139817457,1,2.17565,2.4191627502441406,0
2026-06-10 08:54:00,frontend,request_latency_ms_p95,148.770741071257,1,2.208736,2.4191627502441406,0
2026-06-10 08:55:00,frontend,request_latency_ms_p95,157.074906165053,1,2.2584198,2.4191627502441406,0
2026-06-10 08:56:00,frontend,request_latency_ms_p95,144.5812217099345,1,2.254632,2.4191627502441406,0
2026-06-10 08:57:00,frontend,request_latency_ms_p95,158.82380441276996,1,2.2894008,2.4191627502441406,0
2026-06-10 08:58:00,frontend,request_latency_ms_p95,160.76386166477138,1,2.2936301,2.4191627502441406,0
2026-06-10 08:59:00,frontend,request_latency_ms_p95,175.6334549861177,1,2.3297105,2.4191627502441406,0
2026-06-10 09:00:00,frontend,request_latency_ms_p95,184.04092188322696,1,2.3472223,2.4191627502441406,0
2026-06-10 09:01:00,frontend,request_latency_ms_p95,188.35494330067547,1,2.3511124,2.4191627502441406,0
2026-06-10 09:02:00,frontend,request_latency_ms_p95,201.1513581384371,1,2.3704293,2.4191627502441406,0
2026-06-10 09:03:00,frontend,request_latency_ms_p95,202.57246224554996,1,2.381008,2.4191627502441406,0
2026-06-10 09:04:00,frontend,request_latency_ms_p95,211.25837445251057,1,2.4307237,2.4191627502441406,1
2026-06-10 09:05:00,frontend,request_latency_ms_p95,207.8912490924641,1,2.4342868,2.4191627502441406,1
2026-06-10 09:06:00,frontend,request_latency_ms_p95,210.07555368075063,1,2.4580324,2.4191627502441406,1
2026-06-10 09:07:00,frontend,request_latency_ms_p95,203.77027320464632,1,2.4433813,2.4191627502441406,1
2026-06-10 09:08:00,frontend,request_latency_ms_p95,203.836527531115,1,2.4763627,2.4191627502441406,1
2026-06-10 09:09:00,frontend,request_latency_ms_p95,207.9744196650373,1,2.4593506,2.4191627502441406,1
2026-06-10 09:10:00,frontend,request_latency_ms_p95,197.0522316834586,0,2.3931077,2.4191627502441406,0
2026-06-10 09:11:00,frontend,request_latency_ms_p95,193.99694120293188,0,2.4393392,2.4191627502441406,1
2026-06-10 09:12:00,frontend,request_latency_ms_p95,209.3790325337236,0,2.4507892,2.4191627502441406,1
2026-06-10 09:13:00,frontend,request_latency_ms_p95,202.54890428911048,0,2.4112735,2.4191627502441406,0
2026-06-10 09:14:00,frontend,request_latency_ms_p95,207.6552796955667,0,2.3939452,2.4191627502441406,0
2026-06-10 09:15:00,frontend,request_latency_ms_p95,219.06379325992776,0,2.3383346,2.4191627502441406,0
2026-06-10 09:16:00,frontend,request_latency_ms_p95,231.9599855109259,0,2.3268304,2.4191627502441406,0
2026-06-10 09:17:00,frontend,request_latency_ms_p95,223.93280008803973,0,2.2899323,2.4191627502441406,0
2026-06-10 09:18:00,frontend,request_latency_ms_p95,230.73620874153275,0,2.2315903,2.4191627502441406,0
2026-06-10 09:19:00,frontend,request_latency_ms_p95,220.98006875005316,0,2.2125113,2.4191627502441406,0
2026-06-10 09:20:00,frontend,request_latency_ms_p95,221.13870248910536,0,2.219013,2.4191627502441406,0
2026-06-10 09:21:00,frontend,request_latency_ms_p95,213.2601482105337,0,2.0891278,2.4191627502441406,0
2026-06-10 09:22:00,frontend,request_latency_ms_p95,216.5847208284036,0,1.935946,2.4191627502441406,0
2026-06-10 09:23:00,frontend,request_latency_ms_p95,198.55024629808432,0,1.8547632,2.4191627502441406,0
2026-06-10 09:24:00,frontend,request_latency_ms_p95,192.53447217408544,0,1.819372,2.4191627502441406,0
2026-06-10 09:25:00,frontend,request_latency_ms_p95,187.39209758448064,0,1.7771704,2.4191627502441406,0
2026-06-10 09:26:00,frontend,request_latency_ms_p95,178.16829151329412,0,1.7588425,2.4191627502441406,0
2026-06-10 09:27:00,frontend,request_latency_ms_p95,181.96069008752983,0,1.6785092,2.4191627502441406,0
2026-06-10 09:28:00,frontend,request_latency_ms_p95,175.744757839737,0,1.6255963,2.4191627502441406,0
2026-06-10 09:29:00,frontend,request_latency_ms_p95,180.04266157904425,0,1.5867312,2.4191627502441406,0
2026-06-10 09:30:00,frontend,request_latency_ms_p95,176.57035071518368,0,1.5700809,2.4191627502441406,0
2026-06-10 09:31:00,frontend,request_latency_ms_p95,170.82839478080442,0,1.5352044,2.4191627502441406,0
2026-06-10 09:32:00,frontend,request_latency_ms_p95,180.1418766508235,0,1.5142626,2.4191627502441406,0
2026-06-10 09:33:00,frontend,request_latency_ms_p95,174.53272842556268,0,1.4763232,2.4191627502441406,0
2026-06-10 09:34:00,frontend,request_latency_ms_p95,188.7420193557197,0,1.4858618,2.4191627502441406,0
2026-06-10 09:35:00,frontend,request_latency_ms_p95,177.98094756054056,0,1.4585992,2.4191627502441406,0
2026-06-10 09:36:00,frontend,request_latency_ms_p95,170.37825085856514,0,1.4359409,2.4191627502441406,0
2026-06-10 09:37:00,frontend,request_latency_ms_p95,154.4255245177298,0,1.4482467,2.4191627502441406,0
2026-06-10 09:38:00,frontend,request_latency_ms_p95,152.87737506602969,0,1.4322581,2.4191627502441406,0
2026-06-10 09:39:00,frontend,request_latency_ms_p95,143.63330645785996,0,1.4267659,2.4191627502441406,0
2026-06-10 09:40:00,frontend,request_latency_ms_p95,131.84265916602382,0,1.442474,2.4191627502441406,0
2026-06-10 09:41:00,frontend,request_latency_ms_p95,140.62210547707298,0,1.5224444,2.4191627502441406,0
2026-06-10 09:42:00,frontend,request_latency_ms_p95,134.84492936883842,0,1.5427597,2.4191627502441406,0
2026-06-10 09:43:00,frontend,request_latency_ms_p95,136.97667021031893,0,1.5544114,2.4191627502441406,0
2026-06-10 09:44:00,frontend,request_latency_ms_p95,137.485932547111,0,1.5683753,2.4191627502441406,0
2026-06-10 09:45:00,frontend,request_latency_ms_p95,136.66390006269745,0,1.5869644,2.4191627502441406,0
2026-06-10 09:46:00,frontend,request_latency_ms_p95,147.97111644294625,0,1.5751663,2.4191627502441406,0
2026-06-10 09:47:00,frontend,request_latency_ms_p95,160.477574840646,0,1.5413938,2.4191627502441406,0
2026-06-10 09:48:00,frontend,request_latency_ms_p95,150.92063346031958,0,1.5882581,2.4191627502441406,0
2026-06-10 09:49:00,frontend,request_latency_ms_p95,156.9423417981546,0,1.627131,2.4191627502441406,0
2026-06-10 09:50:00,frontend,request_latency_ms_p95,160.10064422167062,0,1.7048907,2.4191627502441406,0
2026-06-10 09:51:00,frontend,request_latency_ms_p95,163.49048845646195,0,1.7310047,2.4191627502441406,0
2026-06-10 09:52:00,frontend,request_latency_ms_p95,156.2289162247218,0,1.7970996,2.4191627502441406,0
2026-06-10 09:53:00,frontend,request_latency_ms_p95,158.50279768016904,0,1.8227673,2.4191627502441406,0
2026-06-10 09:54:00,frontend,request_latency_ms_p95,147.65803830383226,0,1.8572173,2.4191627502441406,0
2026-06-10 09:55:00,frontend,request_latency_ms_p95,148.32859373731102,0,1.8735516,2.4191627502441406,0
2026-06-10 09:56:00,frontend,request_latency_ms_p95,157.53985409549892,0,1.8935549,2.4191627502441406,0
2026-06-10 09:57:00,frontend,request_latency_ms_p95,160.3476665971788,0,1.9112601,2.4191627502441406,0
2026-06-10 09:58:00,frontend,request_latency_ms_p95,163.4217195107413,0,1.9517822,2.4191627502441406,0
2026-06-10 09:59:00,frontend,request_latency_ms_p95,165.8681574295163,0,1.9781007,2.4191627502441406,0
2026-06-10 10:00:00,frontend,request_latency_ms_p95,174.81188482281055,0,1.9981942,2.4191627502441406,0
2026-06-10 10:01:00,frontend,request_latency_ms_p95,185.48700342350577,0,2.007094,2.4191627502441406,0
2026-06-10 10:02:00,frontend,request_latency_ms_p95,192.7765339152989,0,2.0354388,2.4191627502441406,0
2026-06-10 10:03:00,frontend,request_latency_ms_p95,207.06790408689992,0,2.0648637,2.4191627502441406,0
2026-06-10 10:04:00,frontend,request_latency_ms_p95,203.78057866137425,0,2.0946014,2.4191627502441406,0
2026-06-10 10:05:00,frontend,request_latency_ms_p95,205.4356082998137,0,2.1147559,2.4191627502441406,0
2026-06-10 10:06:00,frontend,request_latency_ms_p95,203.66226947597596,0,2.1648676,2.4191627502441406,0
2026-06-10 10:07:00,frontend,request_latency_ms_p95,208.85104730974268,0,2.1755984,2.4191627502441406,0
2026-06-10 10:08:00,frontend,request_latency_ms_p95,210.31306760480015,0,2.1743176,2.4191627502441406,0
2026-06-10 10:09:00,frontend,request_latency_ms_p95,205.56573011747284,0,2.1934202,2.4191627502441406,0
2026-06-10 10:10:00,frontend,request_latency_ms_p95,133.24463573119232,1,2.1814134,2.4191627502441406,0
2026-06-10 10:11:00,frontend,request_latency_ms_p95,144.24468446442705,1,2.1452603,2.4191627502441406,0
2026-06-10 10:12:00,frontend,request_latency_ms_p95,151.6990418377905,1,2.152282,2.4191627502441406,0
2026-06-10 10:13:00,frontend,request_latency_ms_p95,207.84697482419065,1,2.1627214,2.4191627502441406,0
2026-06-10 10:14:00,frontend,request_latency_ms_p95,209.67269104566776,1,2.112221,2.4191627502441406,0
2026-06-10 10:15:00,frontend,request_latency_ms_p95,210.2467896695552,1,2.1378992,2.4191627502441406,0
2026-06-10 10:16:00,frontend,request_latency_ms_p95,212.32924693872684,1,2.0915554,2.4191627502441406,0
2026-06-10 10:17:00,frontend,request_latency_ms_p95,218.8695321457692,1,2.0551217,2.4191627502441406,0
2026-06-10 10:18:00,frontend,request_latency_ms_p95,233.36200791361168,1,2.0588396,2.4191627502441406,0
2026-06-10 10:19:00,frontend,request_latency_ms_p95,230.1299823746036,1,2.02384,2.4191627502441406,0
2026-06-10 10:20:00,frontend,request_latency_ms_p95,218.4884957144776,1,2.0022879,2.4191627502441406,0
2026-06-10 10:21:00,frontend,request_latency_ms_p95,217.1029380807473,1,2.008951,2.4191627502441406,0
2026-06-10 10:22:00,frontend,request_latency_ms_p95,215.1634414864845,1,1.985835,2.4191627502441406,0
2026-06-10 10:23:00,frontend,request_latency_ms_p95,201.4989068134048,1,1.9446582,2.4191627502441406,0
2026-06-10 10:24:00,frontend,request_latency_ms_p95,194.78039838250493,1,1.8995161,2.4191627502441406,0
2026-06-10 10:25:00,frontend,request_latency_ms_p95,177.55960311067892,1,1.8803257,2.4191627502441406,0
2026-06-10 10:26:00,frontend,request_latency_ms_p95,181.9124612369841,1,1.8202298,2.4191627502441406,0
2026-06-10 10:27:00,frontend,request_latency_ms_p95,178.43738008395022,1,1.7947025,2.4191627502441406,0
2026-06-10 10:28:00,frontend,request_latency_ms_p95,180.68186112562503,1,1.8066896,2.4191627502441406,0
2026-06-10 10:29:00,frontend,request_latency_ms_p95,171.2480085858048,1,1.770629,2.4191627502441406,0
2026-06-10 10:30:00,frontend,request_latency_ms_p95,177.13406036871032,0,1.7330967,2.4191627502441406,0
2026-06-10 10:31:00,frontend,request_latency_ms_p95,181.0268142271777,0,1.7108868,2.4191627502441406,0
2026-06-10 10:32:00,frontend,request_latency_ms_p95,187.7044953479039,0,1.670053,2.4191627502441406,0
2026-06-10 10:33:00,frontend,request_latency_ms_p95,180.30866836900705,0,1.6421992,2.4191627502441406,0
2026-06-10 10:34:00,frontend,request_latency_ms_p95,176.86286613826,0,1.6379882,2.4191627502441406,0
2026-06-10 10:35:00,frontend,request_latency_ms_p95,169.56944107992996,0,1.6605538,2.4191627502441406,0
2026-06-10 10:36:00,frontend,request_latency_ms_p95,162.31856962080488,0,1.6706674,2.4191627502441406,0
2026-06-10 10:37:00,frontend,request_latency_ms_p95,158.7265568581095,0,1.6544338,2.4191627502441406,0
2026-06-10 10:38:00,frontend,request_latency_ms_p95,144.2832857963228,0,1.6277044,2.4191627502441406,0
2026-06-10 10:39:00,frontend,request_latency_ms_p95,144.46146955386484,0,1.6160787,2.4191627502441406,0
2026-06-10 10:40:00,frontend,request_latency_ms_p95,133.78304222488555,0,1.6160198,2.4191627502441406,0
2026-06-10 10:41:00,frontend,request_latency_ms_p95,139.41475394382184,0,1.5086844,2.4191627502441406,0
2026-06-10 10:42:00,frontend,request_latency_ms_p95,128.76128637723812,0,1.4168637,2.4191627502441406,0
2026-06-10 10:43:00,frontend,request_latency_ms_p95,134.84543118116403,0,1.439486,2.4191627502441406,0
2026-06-10 10:44:00,frontend,request_latency_ms_p95,136.85403668348795,0,1.4517297,2.4191627502441406,0
2026-06-10 10:45:00,frontend,request_latency_ms_p95,140.27390470696582,0,1.4892989,2.4191627502441406,0
2026-06-10 10:46:00,frontend,request_latency_ms_p95,151.63753627791587,0,1.500675,2.4191627502441406,0
2026-06-10 10:47:00,frontend,request_latency_ms_p95,160.1143127140119,0,1.5615343,2.4191627502441406,0
2026-06-10 10:48:00,frontend,request_latency_ms_p95,148.4405246885247,0,1.6290773,2.4191627502441406,0
2026-06-10 10:49:00,frontend,request_latency_ms_p95,158.11009970860687,0,1.623724,2.4191627502441406,0
2026-06-10 10:50:00,frontend,request_latency_ms_p95,159.05282771401204,0,1.6069944,2.4191627502441406,0
2026-06-10 10:51:00,frontend,request_latency_ms_p95,156.844371060013,0,1.6069944,2.4191627502441406,0
2026-06-10 10:52:00,frontend,request_latency_ms_p95,159.21883064009594,0,1.6069944,2.4191627502441406,0
2026-06-10 10:53:00,frontend,request_latency_ms_p95,158.8926687952174,0,1.6069944,2.4191627502441406,0
2026-06-10 10:54:00,frontend,request_latency_ms_p95,151.0651314461123,0,1.6069944,2.4191627502441406,0
2026-06-10 10:55:00,frontend,request_latency_ms_p95,150.45902737557026,0,1.6069944,2.4191627502441406,0
2026-06-10 10:56:00,frontend,request_latency_ms_p95,151.05213801209422,0,1.6069944,2.4191627502441406,0
2026-06-10 10:57:00,frontend,request_latency_ms_p95,143.27031099910528,0,1.6069944,2.4191627502441406,0
2026-06-10 10:58:00,frontend,request_latency_ms_p95,167.86570863528635,0,1.6069944,2.4191627502441406,0
2026-06-10 10:59:00,frontend,request_latency_ms_p95,172.5819260283637,0,1.6069944,2.4191627502441406,0
2026-06-10 11:00:00,frontend,request_latency_ms_p95,181.4334422947527,0,1.6069944,2.4191627502441406,0
2026-06-10 11:01:00,frontend,request_latency_ms_p95,186.66478351003556,0,1.6069944,2.4191627502441406,0
2026-06-10 11:02:00,frontend,request_latency_ms_p95,195.07878387234385,0,1.6069944,2.4191627502441406,0
2026-06-10 11:03:00,frontend,request_latency_ms_p95,201.4657416588947,0,1.6069944,2.4191627502441406,0
2026-06-10 11:04:00,frontend,request_latency_ms_p95,212.8703685983404,0,1.6069944,2.4191627502441406,0
2026-06-10 11:05:00,frontend,request_latency_ms_p95,206.82307954958824,0,1.6069944,2.4191627502441406,0
2026-06-10 11:06:00,frontend,request_latency_ms_p95,202.6919625767498,0,1.6069944,2.4191627502441406,0
2026-06-10 11:07:00,frontend,request_latency_ms_p95,199.18732412404327,0,1.6069944,2.4191627502441406,0
2026-06-10 11:08:00,frontend,request_latency_ms_p95,202.8039273656007,0,1.6069944,2.4191627502441406,0
2026-06-10 11:09:00,frontend,request_latency_ms_p95,209.2273750909588,0,1.6069944,2.4191627502441406,0
2026-06-10 11:10:00,frontend,request_latency_ms_p95,195.27852319852065,0,1.6069944,2.4191627502441406,0
2026-06-10 11:11:00,frontend,request_latency_ms_p95,199.04392040211965,0,1.6069944,2.4191627502441406,0
2026-06-10 11:12:00,frontend,request_latency_ms_p95,208.5782769702351,0,1.6069944,2.4191627502441406,0
2026-06-10 11:13:00,frontend,request_latency_ms_p95,203.3263097653074,0,1.6069944,2.4191627502441406,0
2026-06-10 11:14:00,frontend,request_latency_ms_p95,211.95351910220177,0,1.6069944,2.4191627502441406,0
2026-06-10 11:15:00,frontend,request_latency_ms_p95,211.07915954825745,0,1.6069944,2.4191627502441406,0
2026-06-10 11:16:00,frontend,request_latency_ms_p95,227.50471936387007,0,1.6069944,2.4191627502441406,0
2026-06-10 11:17:00,frontend,request_latency_ms_p95,222.68866641021032,0,1.6069944,2.4191627502441406,0
2026-06-10 11:18:00,frontend,request_latency_ms_p95,218.68812966847756,0,1.6069944,2.4191627502441406,0
2026-06-10 11:19:00,frontend,request_latency_ms_p95,216.12565415172696,0,1.6069944,2.4191627502441406,0
