timestamp,service,metric,value,is_anomaly,fluxev_score,threshold,predicted_anomaly
2026-06-10 08:38:00,frontend,request_latency_ms_p95,152.52579663225646,0,0.23042478961760793,1.1843851022745515,0
2026-06-10 08:39:00,frontend,request_latency_ms_p95,140.63314931327028,0,1.2267370541573115,1.1843851022745515,0
2026-06-10 08:40:00,frontend,request_latency_ms_p95,146.51626504816386,0,0.0,1.1843851022745515,0
2026-06-10 08:41:00,frontend,request_latency_ms_p95,137.43951713581345,0,0.0,1.1843851022745515,0
2026-06-10 08:42:00,frontend,request_latency_ms_p95,132.9892318508806,0,0.0,1.1843851022745515,0
2026-06-10 08:43:00,frontend,request_latency_ms_p95,138.32642144093822,0,0.0,1.1843851022745515,0
2026-06-10 08:44:00,frontend,request_latency_ms_p95,139.1005463763472,0,0.3348360155749157,1.1843851022745515,0
2026-06-10 08:45:00,frontend,request_latency_ms_p95,140.29012872444608,0,0.7652134110025948,1.1843851022745515,0
2026-06-10 08:46:00,frontend,request_latency_ms_p95,142.12026497051443,0,0.793973185372078,1.1843851022745515,0
2026-06-10 08:47:00,frontend,request_latency_ms_p95,151.2354838062092,0,1.7758049526561877,1.1843851022745515,0
2026-06-10 08:48:00,frontend,request_latency_ms_p95,148.8147539879088,0,0.22156411211757643,1.1843851022745515,0
2026-06-10 08:49:00,frontend,request_latency_ms_p95,166.81907651329234,0,2.4162801336173736,1.1843851022745515,0
2026-06-10 08:50:00,frontend,request_latency_ms_p95,242.67684502313915,1,18.233522965137837,1.1843851022745515,0
2026-06-10 08:51:00,frontend,request_latency_ms_p95,238.87806965241052,1,2.2264152843229468,1.1843851022745515,0
2026-06-10 08:52:00,frontend,request_latency_ms_p95,229.88654113458887,1,0.0,1.1843851022745515,0
2026-06-10 08:53:00,frontend,request_latency_ms_p95,160.62432139817457,1,4.525427049622465,1.1843851022745515,0
2026-06-10 08:54:00,frontend,request_latency_ms_p95,148.770741071257,1,2.541626033530328,1.1843851022745515,0
2026-06-10 08:55:00,frontend,request_latency_ms_p95,157.074906165053,1,0.0,1.1843851022745515,0
2026-06-10 08:56:00,frontend,request_latency_ms_p95,144.5812217099345,1,0.0,1.1843851022745515,0
2026-06-10 08:57:00,frontend,request_latency_ms_p95,158.82380441276996,1,0.0,1.1843851022745515,0
2026-06-10 08:58:00,frontend,request_latency_ms_p95,160.76386166477138,1,0.0,1.1843851022745515,0
2026-06-10 08:59:00,frontend,request_latency_ms_p95,175.6334549861177,1,0.0,1.1843851022745515,0
2026-06-10 09:00:00,frontend,request_latency_ms_p95,184.04092188322696,1,0.0,1.1843851022745515,0
2026-06-10 09:01:00,frontend,request_latency_ms_p95,188.35494330067547,1,0.0,1.1843851022745515,0
2026-06-10 09:02:00,frontend,request_latency_ms_p95,201.1513581384371,1,0.0,1.1843851022745515,0
2026-06-10 09:03:00,frontend,request_latency_ms_p95,202.57246224554996,1,0.0,1.1843851022745515,0
2026-06-10 09:04:00,frontend,request_latency_ms_p95,211.25837445251057,1,0.0,1.1843851022745515,0
2026-06-10 09:05:00,frontend,request_latency_ms_p95,207.8912490924641,1,0.0,1.1843851022745515,0
2026-06-10 09:06:00,frontend,request_latency_ms_p95,210.07555368075063,1,0.0,1.1843851022745515,0
2026-06-10 09:07:00,frontend,request_latency_ms_p95,203.77027320464632,1,0.0,1.1843851022745515,0
2026-06-10 09:08:00,frontend,request_latency_ms_p95,203.836527531115,1,0.0,1.1843851022745515,0
2026-06-10 09:09:00,frontend,request_latency_ms_p95,207.9744196650373,1,0.0,1.1843851022745515,0
2026-06-10 09:10:00,frontend,request_latency_ms_p95,197.0522316834586,0,0.0,1.1843851022745515,0
2026-06-10 09:11:00,frontend,request_latency_ms_p95,193.99694120293188,0,0.0,1.1843851022745515,0
2026-06-10 09:12:00,frontend,request_latency_ms_p95,209.3790325337236,0,0.0,1.1843851022745515,0
2026-06-10 09:13:00,frontend,request_latency_ms_p95,202.54890428911048,0,0.0,1.1843851022745515,0
2026-06-10 09:14:00,frontend,request_latency_ms_p95,207.6552796955667,0,0.0,1.1843851022745515,0
2026-06-10 09:15:00,frontend,request_latency_ms_p95,219.06379325992776,0,0.41998561607492846,1.1843851022745515,0
2026-06-10 09:16:00,frontend,request_latency_ms_p95,231.9599855109259,0,1.688024991904575,1.1843851022745515,0
2026-06-10 09:17:00,frontend,request_latency_ms_p95,223.93280008803973,0,0.0,1.1843851022745515,0
2026-06-10 09:18:00,frontend,request_latency_ms_p95,230.73620874153275,0,0.0,1.1843851022745515,0
2026-06-10 09:19:00,frontend,request_latency_ms_p95,220.98006875005316,0,0.0,1.1843851022745515,0
2026-06-10 09:20:00,frontend,request_latency_ms_p95,221.13870248910536,0,0.0,1.1843851022745515,0
2026-06-10 09:21:00,frontend,request_latency_ms_p95,213.2601482105337,0,0.0,1.1843851022745515,0
2026-06-10 09:22:00,frontend,request_latency_ms_p95,216.5847208284036,0,0.0,1.1843851022745515,0
2026-06-10 09:23:00,frontend,request_latency_ms_p95,198.55024629808432,0,0.7241637624602877,1.1843851022745515,0
2026-06-10 09:24:00,frontend,request_latency_ms_p95,192.53447217408544,0,0.0,1.1843851022745515,0
2026-06-10 09:25:00,frontend,request_latency_ms_p95,187.39209758448064,0,0.0,1.1843851022745515,0
2026-06-10 09:26:00,frontend,request_latency_ms_p95,178.16829151329412,0,0.0,1.1843851022745515,0
2026-06-10 09:27:00,frontend,request_latency_ms_p95,181.96069008752983,0,0.0,1.1843851022745515,0
2026-06-10 09:28:00,frontend,request_latency_ms_p95,175.744757839737,0,0.0,1.1843851022745515,0
2026-06-10 09:29:00,frontend,request_latency_ms_p95,180.04266157904425,0,0.0,1.1843851022745515,0
2026-06-10 09:30:00,frontend,request_latency_ms_p95,176.57035071518368,0,0.0,1.1843851022745515,0
2026-06-10 09:31:00,frontend,request_latency_ms_p95,170.82839478080442,0,0.0,1.1843851022745515,0
2026-06-10 09:32:00,frontend,request_latency_ms_p95,180.1418766508235,0,0.0,1.1843851022745515,0
2026-06-10 09:33:00,frontend,request_latency_ms_p95,174.53272842556268,0,0.0,1.1843851022745515,0
2026-06-10 09:34:00,frontend,request_latency_ms_p95,188.7420193557197,0,0.20369947233951535,1.1843851022745515,0
2026-06-10 09:35:00,frontend,request_latency_ms_p95,177.98094756054056,0,0.0,1.1843851022745515,0
2026-06-10 09:36:00,frontend,request_latency_ms_p95,170.37825085856514,0,0.0,1.1843851022745515,0
2026-06-10 09:37:00,frontend,request_latency_ms_p95,154.4255245177298,0,1.1967773595319242,1.1843851022745515,0
2026-06-10 09:38:00,frontend,request_latency_ms_p95,152.87737506602969,0,0.0,1.1843851022745515,0
2026-06-10 09:39:00,frontend,request_latency_ms_p95,143.63330645785996,0,0.0,1.1843851022745515,0
2026-06-10 09:40:00,frontend,request_latency_ms_p95,131.84265916602382,0,0.0,1.1843851022745515,0
2026-06-10 09:41:00,frontend,request_latency_ms_p95,140.62210547707298,0,0.0,1.1843851022745515,0
2026-06-10 09:42:00,frontend,request_latency_ms_p95,134.84492936883842,0,0.0,1.1843851022745515,0
2026-06-10 09:43:00,frontend,request_latency_ms_p95,136.97667021031893,0,0.0,1.1843851022745515,0
2026-06-10 09:44:00,frontend,request_latency_ms_p95,137.485932547111,0,0.0,1.1843851022745515,0
2026-06-10 09:45:00,frontend,request_latency_ms_p95,136.66390006269745,0,0.0,1.1843851022745515,0
2026-06-10 09:46:00,frontend,request_latency_ms_p95,147.97111644294625,0,1.2973305347472301,1.1843851022745515,0
2026-06-10 09:47:00,frontend,request_latency_ms_p95,160.477574840646,0,1.169243965788981,1.1843851022745515,0
2026-06-10 09:48:00,frontend,request_latency_ms_p95,150.92063346031958,0,0.0,1.1843851022745515,0
2026-06-10 09:49:00,frontend,request_latency_ms_p95,156.9423417981546,0,0.0,1.1843851022745515,0
2026-06-10 09:50:00,frontend,request_latency_ms_p95,160.10064422167062,0,0.0,1.1843851022745515,0
2026-06-10 09:51:00,frontend,request_latency_ms_p95,163.49048845646195,0,0.0,1.1843851022745515,0
2026-06-10 09:52:00,frontend,request_latency_ms_p95,156.2289162247218,0,0.0,1.1843851022745515,0
2026-06-10 09:53:00,frontend,request_latency_ms_p95,158.50279768016904,0,0.0,1.1843851022745515,0
2026-06-10 09:54:00,frontend,request_latency_ms_p95,147.65803830383226,0,0.0,1.1843851022745515,0
2026-06-10 09:55:00,frontend,request_latency_ms_p95,148.32859373731102,0,0.0,1.1843851022745515,0
2026-06-10 09:56:00,frontend,request_latency_ms_p95,157.53985409549892,0,0.0,1.1843851022745515,0
2026-06-10 09:57:00,frontend,request_latency_ms_p95,160.3476665971788,0,0.0,1.1843851022745515,0
2026-06-10 09:58:00,frontend,request_latency_ms_p95,163.4217195107413,0,0.0,1.1843851022745515,0
2026-06-10 09:59:00,frontend,request_latency_ms_p95,165.8681574295163,0,0.0,1.1843851022745515,0
2026-06-10 10:00:00,frontend,request_latency_ms_p95,174.81188482281055,0,0.5177903643888273,1.1843851022745515,0
2026-06-10 10:01:00,frontend,request_latency_ms_p95,185.48700342350577,0,0.0,1.1843851022745515,0
2026-06-10 10:02:00,frontend,request_latency_ms_p95,192.7765339152989,0,0.0,1.1843851022745515,0
2026-06-10 10:03:00,frontend,request_latency_ms_p95,207.06790408689992,0,0.0,1.1843851022745515,0
2026-06-10 10:04:00,frontend,request_latency_ms_p95,203.78057866137425,0,0.0,1.1843851022745515,0
2026-06-10 10:05:00,frontend,request_latency_ms_p95,205.4356082998137,0,0.0,1.1843851022745515,0
2026-06-10 10:06:00,frontend,request_latency_ms_p95,203.66226947597596,0,0.0,1.1843851022745515,0
2026-06-10 10:07:00,frontend,request_latency_ms_p95,208.85104730974268,0,0.0,1.1843851022745515,0
2026-06-10 10:08:00,frontend,request_latency_ms_p95,210.31306760480015,0,0.0,1.1843851022745515,0
2026-06-10 10:09:00,frontend,request_latency_ms_p95,205.56573011747284,0,0.0,1.1843851022745515,0
2026-06-10 10:10:00,frontend,request_latency_ms_p95,133.24463573119232,1,4.366445772816412,1.1843851022745515,0
2026-06-10 10:11:00,frontend,request_latency_ms_p95,144.24468446442705,1,0.0,1.1843851022745515,0
2026-06-10 10:12:00,frontend,request_latency_ms_p95,151.6990418377905,1,0.0,1.1843851022745515,0
2026-06-10 10:13:00,frontend,request_latency_ms_p95,207.84697482419065,1,0.0,1.1843851022745515,0
2026-06-10 10:14:00,frontend,request_latency_ms_p95,209.67269104566776,1,0.0,1.1843851022745515,0
2026-06-10 10:15:00,frontend,request_latency_ms_p95,210.2467896695552,1,0.0,1.1843851022745515,0
2026-06-10 10:16:00,frontend,request_latency_ms_p95,212.32924693872684,1,0.0,1.1843851022745515,0
2026-06-10 10:17:00,frontend,request_latency_ms_p95,218.8695321457692,1,0.0,1.1843851022745515,0
2026-06-10 10:18:00,frontend,request_latency_ms_p95,233.36200791361168,1,0.0,1.1843851022745515,0
2026-06-10 10:19:00,frontend,request_latency_ms_p95,230.1299823746036,1,0.0,1.1843851022745515,0
2026-06-10 10:20:00,frontend,request_latency_ms_p95,218.4884957144776,1,0.0,1.1843851022745515,0
2026-06-10 10:21:00,frontend,request_latency_ms_p95,217.1029380807473,1,0.0,1.1843851022745515,0
2026-06-10 10:22:00,frontend,request_latency_ms_p95,215.1634414864845,1,0.0,1.1843851022745515,0
2026-06-10 10:23:00,frontend,request_latency_ms_p95,201.4989068134048,1,0.137719432710929,1.1843851022745515,0
2026-06-10 10:24:00,frontend,request_latency_ms_p95,194.78039838250493,1,0.0,1.1843851022745515,0
2026-06-10 10:25:00,frontend,request_latency_ms_p95,177.55960311067892,1,0.4141560285955439,1.1843851022745515,0
2026-06-10 10:26:00,frontend,request_latency_ms_p95,181.9124612369841,1,0.0,1.1843851022745515,0
2026-06-10 10:27:00,frontend,request_latency_ms_p95,178.43738008395022,1,0.0,1.1843851022745515,0
2026-06-10 10:28:00,frontend,request_latency_ms_p95,180.68186112562503,1,0.0,1.1843851022745515,0
2026-06-10 10:29:00,frontend,request_latency_ms_p95,171.2480085858048,1,0.0,1.1843851022745515,0
2026-06-10 10:30:00,frontend,request_latency_ms_p95,177.13406036871032,0,0.0,1.1843851022745515,0
2026-06-10 10:31:00,frontend,request_latency_ms_p95,181.0268142271777,0,0.0,1.1843851022745515,0
2026-06-10 10:32:00,frontend,request_latency_ms_p95,187.7044953479039,0,0.0,1.1843851022745515,0
2026-06-10 10:33:00,frontend,request_latency_ms_p95,180.30866836900705,0,0.0,1.1843851022745515,0
2026-06-10 10:34:00,frontend,request_latency_ms_p95,176.86286613826,0,0.0,1.1843851022745515,0
2026-06-10 10:35:00,frontend,request_latency_ms_p95,169.56944107992996,0,0.0,1.1843851022745515,0
2026-06-10 10:36:00,frontend,request_latency_ms_p95,162.31856962080488,0,0.0,1.1843851022745515,0
2026-06-10 10:37:00,frontend,request_latency_ms_p95,158.7265568581095,0,0.0,1.1843851022745515,0
2026-06-10 10:38:00,frontend,request_latency_ms_p95,144.2832857963228,0,0.0,1.1843851022745515,0
2026-06-10 10:39:00,frontend,request_latency_ms_p95,144.46146955386484,0,0.0,1.1843851022745515,0
2026-06-10 10:40:00,frontend,request_latency_ms_p95,133.78304222488555,0,0.0,1.1843851022745515,0
2026-06-10 10:41:00,frontend,request_latency_ms_p95,139.41475394382184,0,0.0,1.1843851022745515,0
2026-06-10 10:42:00,frontend,request_latency_ms_p95,128.76128637723812,0,0.0,1.1843851022745515,0
2026-06-10 10:43:00,frontend,request_latency_ms_p95,134.84543118116403,0,0.0,1.1843851022745515,0
2026-06-10 10:44:00,frontend,request_latency_ms_p95,136.85403668348795,0,0.0,1.1843851022745515,0
2026-06-10 10:45:00,frontend,request_latency_ms_p95,140.27390470696582,0,0.4366085239444564,1.1843851022745515,0
2026-06-10 10:46:00,frontend,request_latency_ms_p95,151.63753627791587,0,0.531171660626276,1.1843851022745515,0
2026-06-10 10:47:00,frontend,request_latency_ms_p95,160.1143127140119,0,0.0,1.1843851022745515,0
2026-06-10 10:48:00,frontend,request_latency_ms_p95,148.4405246885247,0,0.0,1.1843851022745515,0
2026-06-10 10:49:00,frontend,request_latency_ms_p95,158.11009970860687,0,0.0,1.1843851022745515,0
2026-06-10 10:50:00,frontend,request_latency_ms_p95,159.05282771401204,0,0.0,1.1843851022745515,0
2026-06-10 10:51:00,frontend,request_latency_ms_p95,156.844371060013,0,0.0,1.1843851022745515,0
2026-06-10 10:52:00,frontend,request_latency_ms_p95,159.21883064009594,0,0.0,1.1843851022745515,0
2026-06-10 10:53:00,frontend,request_latency_ms_p95,158.8926687952174,0,0.0,1.1843851022745515,0
2026-06-10 10:54:00,frontend,request_latency_ms_p95,151.0651314461123,0,0.0,1.1843851022745515,0
2026-06-10 10:55:00,frontend,request_latency_ms_p95,150.45902737557026,0,0.0,1.1843851022745515,0
2026-06-10 10:56:00,frontend,request_latency_ms_p95,151.05213801209422,0,0.0,1.1843851022745515,0
2026-06-10 10:57:00,frontend,request_latency_ms_p95,143.27031099910528,0,0.0,1.1843851022745515,0
2026-06-10 10:58:00,frontend,request_latency_ms_p95,167.86570863528635,0,0.0,1.1843851022745515,0
2026-06-10 10:59:00,frontend,request_latency_ms_p95,172.5819260283637,0,0.5195278250256585,1.1843851022745515,0
2026-06-10 11:00:00,frontend,request_latency_ms_p95,181.4334422947527,0,0.5067201111925099,1.1843851022745515,0
2026-06-10 11:01:00,frontend,request_latency_ms_p95,186.66478351003556,0,0.0,1.1843851022745515,0
2026-06-10 11:02:00,frontend,request_latency_ms_p95,195.07878387234385,0,0.0,1.1843851022745515,0
2026-06-10 11:03:00,frontend,request_latency_ms_p95,201.4657416588947,0,0.0,1.1843851022745515,0
2026-06-10 11:04:00,frontend,request_latency_ms_p95,212.8703685983404,0,0.0,1.1843851022745515,0
2026-06-10 11:05:00,frontend,request_latency_ms_p95,206.82307954958824,0,0.0,1.1843851022745515,0
2026-06-10 11:06:00,frontend,request_latency_ms_p95,202.6919625767498,0,0.0,1.1843851022745515,0
2026-06-10 11:07:00,frontend,request_latency_ms_p95,199.18732412404327,0,0.0,1.1843851022745515,0
2026-06-10 11:08:00,frontend,request_latency_ms_p95,202.8039273656007,0,0.0,1.1843851022745515,0
2026-06-10 11:09:00,frontend,request_latency_ms_p95,209.2273750909588,0,0.0,1.1843851022745515,0
2026-06-10 11:10:00,frontend,request_latency_ms_p95,195.27852319852065,0,0.0,1.1843851022745515,0
2026-06-10 11:11:00,frontend,request_latency_ms_p95,199.04392040211965,0,0.0,1.1843851022745515,0
2026-06-10 11:12:00,frontend,request_latency_ms_p95,208.5782769702351,0,0.0,1.1843851022745515,0
2026-06-10 11:13:00,frontend,request_latency_ms_p95,203.3263097653074,0,0.0,1.1843851022745515,0
2026-06-10 11:14:00,frontend,request_latency_ms_p95,211.95351910220177,0,0.0,1.1843851022745515,0
2026-06-10 11:15:00,frontend,request_latency_ms_p95,211.07915954825745,0,0.0,1.1843851022745515,0
2026-06-10 11:16:00,frontend,request_latency_ms_p95,227.50471936387007,0,0.0,1.1843851022745515,0
2026-06-10 11:17:00,frontend,request_latency_ms_p95,222.68866641021032,0,0.0,1.1843851022745515,0
2026-06-10 11:18:00,frontend,request_latency_ms_p95,218.68812966847756,0,0.0,1.1843851022745515,0
2026-06-10 11:19:00,frontend,request_latency_ms_p95,216.12565415172696,0,0.0,1.1843851022745515,0
